pipeline_id,stage_name,job_name,status,timestamp,commit_id,branch,user,environment,job_duration_seconds,test_pass_rate,security_finding_count,lines_changed,error_category
PIPE-1110,Build,payment-api_build_deve,Success,2026-08-13 03:03:56,cb3faf,main,jordan_qa,development,296,0.99,1,148,None
PIPE-1110,Unit-Test,payment-api_unit-test_deve,Success,2026-08-13 03:10:37,cb3faf,main,jordan_qa,development,401,0.98,0,163,None
PIPE-1110,Security-Scan,payment-api_security-scan_deve,Success,2026-08-13 03:17:51,cb3faf,main,jordan_qa,development,434,0.99,3,459,None
PIPE-1110,Deploy,payment-api_deploy_deve,Success,2026-08-13 03:22:42,cb3faf,main,jordan_qa,development,291,0.99,1,615,None
PIPE-1110,Integration-Test,payment-api_integration-test_deve,Success,2026-08-13 03:30:33,cb3faf,main,jordan_qa,development,471,0.96,0,102,None
PIPE-1111,Build,notification-worker_build_prod,Success,2026-08-13 06:38:59,c7cd04,release/v2.1,system_bot,production,299,0.96,0,331,None
PIPE-1111,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-13 06:47:19,c7cd04,release/v2.1,system_bot,production,500,0.96,0,358,None
PIPE-1111,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-13 06:55:34,c7cd04,release/v2.1,system_bot,production,495,0.95,1,256,None
PIPE-1111,Deploy,notification-worker_deploy_prod,Success,2026-08-13 07:05:24,c7cd04,release/v2.1,system_bot,production,590,0.95,1,413,None
PIPE-1111,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-13 07:12:07,c7cd04,release/v2.1,system_bot,production,403,0.97,1,702,None
PIPE-1112,Build,cart-service_build_prod,Success,2026-08-13 08:34:18,ca7da0,release/v2.1,alex_dev,production,198,0.96,0,724,None
PIPE-1112,Unit-Test,cart-service_unit-test_prod,Failed,2026-08-13 08:35:43,ca7da0,release/v2.1,alex_dev,production,85,0.83,6,363,NullPointerException
PIPE-1112,Security-Scan,cart-service_security-scan_prod,Skipped,2026-08-13 08:40:43,ca7da0,release/v2.1,alex_dev,production,300,1.0,0,0,None
PIPE-1112,Deploy,cart-service_deploy_prod,Skipped,2026-08-13 08:43:06,ca7da0,release/v2.1,alex_dev,production,143,1.0,0,0,None
PIPE-1112,Integration-Test,cart-service_integration-test_prod,Skipped,2026-08-13 08:48:32,ca7da0,release/v2.1,alex_dev,production,326,1.0,0,0,None
PIPE-1113,Build,cart-service_build_prod,Success,2026-08-13 12:07:26,c5a524,release/v2.1,jordan_qa,production,506,0.97,0,637,None
PIPE-1113,Unit-Test,cart-service_unit-test_prod,Success,2026-08-13 12:09:59,c5a524,release/v2.1,jordan_qa,production,153,0.96,0,624,None
PIPE-1113,Security-Scan,cart-service_security-scan_prod,Success,2026-08-13 12:18:57,c5a524,release/v2.1,jordan_qa,production,538,0.95,1,716,None
PIPE-1113,Deploy,cart-service_deploy_prod,Success,2026-08-13 12:25:48,c5a524,release/v2.1,jordan_qa,production,411,0.99,0,545,None
PIPE-1113,Integration-Test,cart-service_integration-test_prod,Success,2026-08-13 12:35:28,c5a524,release/v2.1,jordan_qa,production,580,0.96,1,257,None
PIPE-1114,Build,user-profile_build_prod,Success,2026-08-13 15:56:13,cc65dd,main,system_bot,production,553,0.98,0,659,None
PIPE-1114,Unit-Test,user-profile_unit-test_prod,Success,2026-08-13 16:03:28,cc65dd,main,system_bot,production,435,0.95,0,393,None
PIPE-1114,Security-Scan,user-profile_security-scan_prod,Success,2026-08-13 16:09:54,cc65dd,main,system_bot,production,386,1.0,0,520,None
PIPE-1114,Deploy,user-profile_deploy_prod,Success,2026-08-13 16:17:38,cc65dd,main,system_bot,production,464,0.99,0,315,None
PIPE-1114,Integration-Test,user-profile_integration-test_prod,Success,2026-08-13 16:27:24,cc65dd,main,system_bot,production,586,0.99,1,391,None
PIPE-1115,Build,cart-service_build_deve,Failed,2026-08-13 17:06:06,c59134,main,maya_eng,development,246,0.75,1,660,NullPointerException
PIPE-1115,Unit-Test,cart-service_unit-test_deve,Skipped,2026-08-13 17:14:50,c59134,main,maya_eng,development,524,1.0,0,0,None
PIPE-1115,Security-Scan,cart-service_security-scan_deve,Skipped,2026-08-13 17:15:44,c59134,main,maya_eng,development,54,1.0,0,0,None
PIPE-1115,Deploy,cart-service_deploy_deve,Skipped,2026-08-13 17:24:53,c59134,main,maya_eng,development,549,1.0,0,0,None
PIPE-1115,Integration-Test,cart-service_integration-test_deve,Skipped,2026-08-13 17:32:53,c59134,main,maya_eng,development,480,1.0,0,0,None
PIPE-1116,Build,inventory-db-migrator_build_stag,Success,2026-08-13 18:54:05,cd7de0,main,system_bot,staging,125,0.99,0,105,None
PIPE-1116,Unit-Test,inventory-db-migrator_unit-test_stag,Success,2026-08-13 19:01:52,cd7de0,main,system_bot,staging,467,1.0,0,176,None
PIPE-1116,Security-Scan,inventory-db-migrator_security-scan_stag,Success,2026-08-13 19:11:05,cd7de0,main,system_bot,staging,553,0.96,1,150,None
PIPE-1116,Deploy,inventory-db-migrator_deploy_stag,Success,2026-08-13 19:16:11,cd7de0,main,system_bot,staging,306,0.96,0,570,None
PIPE-1116,Integration-Test,inventory-db-migrator_integration-test_stag,Success,2026-08-13 19:18:11,cd7de0,main,system_bot,staging,120,0.97,0,483,None
PIPE-1117,Build,inventory-db-migrator_build_prod,Success,2026-08-13 21:15:27,ce2810,release/v2.1,jordan_qa,production,87,0.95,0,279,None
PIPE-1117,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-13 21:21:26,ce2810,release/v2.1,jordan_qa,production,359,0.99,0,177,None
PIPE-1117,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-13 21:27:49,ce2810,release/v2.1,jordan_qa,production,383,0.97,0,534,None
PIPE-1117,Deploy,inventory-db-migrator_deploy_prod,Success,2026-08-13 21:32:33,ce2810,release/v2.1,jordan_qa,production,284,0.98,0,564,None
PIPE-1117,Integration-Test,inventory-db-migrator_integration-test_prod,Success,2026-08-13 21:40:55,ce2810,release/v2.1,jordan_qa,production,502,0.98,0,523,None
PIPE-1118,Build,notification-worker_build_stag,Failed,2026-08-13 22:32:43,c7b511,feature/auth-refresh,maya_eng,staging,223,0.48,4,135,ContainerOOM
PIPE-1118,Unit-Test,notification-worker_unit-test_stag,Skipped,2026-08-13 22:38:58,c7b511,feature/auth-refresh,maya_eng,staging,375,1.0,0,0,None
PIPE-1118,Security-Scan,notification-worker_security-scan_stag,Skipped,2026-08-13 22:44:25,c7b511,feature/auth-refresh,maya_eng,staging,327,1.0,0,0,None
PIPE-1118,Deploy,notification-worker_deploy_stag,Skipped,2026-08-13 22:47:29,c7b511,feature/auth-refresh,maya_eng,staging,184,1.0,0,0,None
PIPE-1118,Integration-Test,notification-worker_integration-test_stag,Skipped,2026-08-13 22:54:54,c7b511,feature/auth-refresh,maya_eng,staging,445,1.0,0,0,None
PIPE-1119,Build,notification-worker_build_prod,Success,2026-08-14 01:27:43,c3e2e4,hotfix/payment-timeout,alex_dev,production,103,0.95,0,735,None
PIPE-1119,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-14 01:31:44,c3e2e4,hotfix/payment-timeout,alex_dev,production,241,0.96,0,298,None
PIPE-1119,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-14 01:34:49,c3e2e4,hotfix/payment-timeout,alex_dev,production,185,0.99,0,224,None
PIPE-1119,Deploy,notification-worker_deploy_prod,Success,2026-08-14 01:42:16,c3e2e4,hotfix/payment-timeout,alex_dev,production,447,0.98,1,840,None
PIPE-1119,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-14 01:49:01,c3e2e4,hotfix/payment-timeout,alex_dev,production,405,0.95,0,26,None
PIPE-1120,Build,payment-api_build_stag,Success,2026-08-14 03:55:38,c78e64,main,jordan_qa,staging,518,0.96,0,592,None
PIPE-1120,Unit-Test,payment-api_unit-test_stag,Success,2026-08-14 04:02:49,c78e64,main,jordan_qa,staging,431,0.97,0,645,None
PIPE-1120,Security-Scan,payment-api_security-scan_stag,Success,2026-08-14 04:06:19,c78e64,main,jordan_qa,staging,210,0.98,0,678,None
PIPE-1120,Deploy,payment-api_deploy_stag,Success,2026-08-14 04:15:18,c78e64,main,jordan_qa,staging,539,0.96,0,117,None
PIPE-1120,Integration-Test,payment-api_integration-test_stag,Success,2026-08-14 04:22:45,c78e64,main,jordan_qa,staging,447,0.98,0,811,None
PIPE-1121,Build,notification-worker_build_stag,Success,2026-08-14 06:28:10,c1b6e8,release/v2.1,glory_ops,staging,370,0.96,0,422,None
PIPE-1121,Unit-Test,notification-worker_unit-test_stag,Success,2026-08-14 06:36:26,c1b6e8,release/v2.1,glory_ops,staging,496,0.96,0,88,None
PIPE-1121,Security-Scan,notification-worker_security-scan_stag,Success,2026-08-14 06:42:25,c1b6e8,release/v2.1,glory_ops,staging,359,0.99,0,799,None
PIPE-1121,Deploy,notification-worker_deploy_stag,Success,2026-08-14 06:50:03,c1b6e8,release/v2.1,glory_ops,staging,458,0.97,0,77,None
PIPE-1121,Integration-Test,notification-worker_integration-test_stag,Success,2026-08-14 06:50:54,c1b6e8,release/v2.1,glory_ops,staging,51,0.97,1,246,None
PIPE-1122,Build,notification-worker_build_prod,Success,2026-08-14 07:49:38,c2c811,main,maya_eng,production,98,0.99,0,418,None
PIPE-1122,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-14 07:56:29,c2c811,main,maya_eng,production,411,0.97,0,257,None
PIPE-1122,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-14 07:57:56,c2c811,main,maya_eng,production,87,0.96,0,689,None
PIPE-1122,Deploy,notification-worker_deploy_prod,Success,2026-08-14 07:59:19,c2c811,main,maya_eng,production,83,0.99,0,56,None
PIPE-1122,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-14 08:06:09,c2c811,main,maya_eng,production,410,0.96,0,70,None
PIPE-1123,Build,payment-api_build_deve,Success,2026-08-14 10:14:48,c68caf,feature/auth-refresh,alex_dev,development,348,0.99,0,173,None
PIPE-1123,Unit-Test,payment-api_unit-test_deve,Success,2026-08-14 10:22:55,c68caf,feature/auth-refresh,alex_dev,development,487,0.99,0,842,None
PIPE-1123,Security-Scan,payment-api_security-scan_deve,Success,2026-08-14 10:31:53,c68caf,feature/auth-refresh,alex_dev,development,538,1.0,0,304,None
PIPE-1123,Deploy,payment-api_deploy_deve,Success,2026-08-14 10:38:46,c68caf,feature/auth-refresh,alex_dev,development,413,1.0,1,196,None
PIPE-1123,Integration-Test,payment-api_integration-test_deve,Success,2026-08-14 10:46:55,c68caf,feature/auth-refresh,alex_dev,development,489,0.98,1,635,None
PIPE-1124,Build,user-profile_build_prod,Success,2026-08-14 12:20:16,c3e601,release/v2.1,jordan_qa,production,556,0.95,0,265,None
PIPE-1124,Unit-Test,user-profile_unit-test_prod,Failed,2026-08-14 12:23:15,c3e601,release/v2.1,jordan_qa,production,179,0.41,4,216,FlakyTest
PIPE-1124,Security-Scan,user-profile_security-scan_prod,Skipped,2026-08-14 12:26:08,c3e601,release/v2.1,jordan_qa,production,173,1.0,0,0,None
PIPE-1124,Deploy,user-profile_deploy_prod,Skipped,2026-08-14 12:26:55,c3e601,release/v2.1,jordan_qa,production,47,1.0,0,0,None
PIPE-1124,Integration-Test,user-profile_integration-test_prod,Skipped,2026-08-14 12:29:40,c3e601,release/v2.1,jordan_qa,production,165,1.0,0,0,None
PIPE-1125,Build,auth-service_build_stag,Success,2026-08-14 14:43:05,cb0e90,main,system_bot,staging,65,0.99,1,78,None
PIPE-1125,Unit-Test,auth-service_unit-test_stag,Success,2026-08-14 14:45:58,cb0e90,main,system_bot,staging,173,0.96,0,544,None
PIPE-1125,Security-Scan,auth-service_security-scan_stag,Success,2026-08-14 14:51:19,cb0e90,main,system_bot,staging,321,0.95,1,823,None
PIPE-1125,Deploy,auth-service_deploy_stag,Success,2026-08-14 15:01:07,cb0e90,main,system_bot,staging,588,0.99,0,186,None
PIPE-1125,Integration-Test,auth-service_integration-test_stag,Success,2026-08-14 15:07:53,cb0e90,main,system_bot,staging,406,0.96,0,838,None
PIPE-1126,Build,auth-service_build_prod,Success,2026-08-14 18:18:49,c262c6,feature/auth-refresh,system_bot,production,469,0.98,1,423,None
PIPE-1126,Unit-Test,auth-service_unit-test_prod,Success,2026-08-14 18:27:10,c262c6,feature/auth-refresh,system_bot,production,501,0.98,0,567,None
PIPE-1126,Security-Scan,auth-service_security-scan_prod,Success,2026-08-14 18:34:06,c262c6,feature/auth-refresh,system_bot,production,416,0.96,0,625,None
PIPE-1126,Deploy,auth-service_deploy_prod,Success,2026-08-14 18:42:20,c262c6,feature/auth-refresh,system_bot,production,494,0.99,0,767,None
PIPE-1126,Integration-Test,auth-service_integration-test_prod,Success,2026-08-14 18:47:53,c262c6,feature/auth-refresh,system_bot,production,333,0.97,0,508,None
PIPE-1127,Build,notification-worker_build_prod,Success,2026-08-14 21:56:38,ce3243,feature/auth-refresh,jordan_qa,production,278,0.96,0,767,None
PIPE-1127,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-14 21:59:29,ce3243,feature/auth-refresh,jordan_qa,production,171,0.96,1,518,None
PIPE-1127,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-14 22:02:30,ce3243,feature/auth-refresh,jordan_qa,production,181,0.97,0,339,None
PIPE-1127,Deploy,notification-worker_deploy_prod,Success,2026-08-14 22:06:09,ce3243,feature/auth-refresh,jordan_qa,production,219,0.96,0,150,None
PIPE-1127,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-14 22:08:26,ce3243,feature/auth-refresh,jordan_qa,production,137,0.96,0,841,None
PIPE-1128,Build,web-frontend_build_prod,Success,2026-08-14 23:10:09,ce76e6,main,saanvi_lead,production,369,0.98,1,202,None
PIPE-1128,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-14 23:19:42,ce76e6,main,saanvi_lead,production,573,0.98,0,550,None
PIPE-1128,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-14 23:27:22,ce76e6,main,saanvi_lead,production,460,0.99,0,82,None
PIPE-1128,Deploy,web-frontend_deploy_prod,Success,2026-08-14 23:29:39,ce76e6,main,saanvi_lead,production,137,0.99,0,639,None
PIPE-1128,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-14 23:33:42,ce76e6,main,saanvi_lead,production,243,0.96,2,702,None
PIPE-1129,Build,notification-worker_build_prod,Success,2026-08-15 00:54:58,c9681f,feature/auth-refresh,saanvi_lead,production,238,0.99,0,194,None
PIPE-1129,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-15 01:00:34,c9681f,feature/auth-refresh,saanvi_lead,production,336,0.98,1,342,None
PIPE-1129,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-15 01:06:53,c9681f,feature/auth-refresh,saanvi_lead,production,379,1.0,0,332,None
PIPE-1129,Deploy,notification-worker_deploy_prod,Success,2026-08-15 01:07:40,c9681f,feature/auth-refresh,saanvi_lead,production,47,0.97,0,583,None
PIPE-1129,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-15 01:16:51,c9681f,feature/auth-refresh,saanvi_lead,production,551,0.95,0,105,None
PIPE-1130,Build,cart-service_build_prod,Success,2026-08-15 03:24:48,ce4228,main,saanvi_lead,production,168,0.96,0,145,None
PIPE-1130,Unit-Test,cart-service_unit-test_prod,Success,2026-08-15 03:28:53,ce4228,main,saanvi_lead,production,245,0.99,1,323,None
PIPE-1130,Security-Scan,cart-service_security-scan_prod,Success,2026-08-15 03:37:57,ce4228,main,saanvi_lead,production,544,0.98,0,550,None
PIPE-1130,Deploy,cart-service_deploy_prod,Failed,2026-08-15 03:40:13,ce4228,main,saanvi_lead,production,136,0.58,2,410,ContainerOOM
PIPE-1130,Integration-Test,cart-service_integration-test_prod,Skipped,2026-08-15 03:47:37,ce4228,main,saanvi_lead,production,444,1.0,0,0,None
PIPE-1131,Build,inventory-db-migrator_build_prod,Success,2026-08-15 05:31:09,c48889,release/v2.1,system_bot,production,489,0.96,0,68,None
PIPE-1131,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-15 05:32:33,c48889,release/v2.1,system_bot,production,84,0.99,1,404,None
PIPE-1131,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-15 05:36:44,c48889,release/v2.1,system_bot,production,251,0.98,0,380,None
PIPE-1131,Deploy,inventory-db-migrator_deploy_prod,Success,2026-08-15 05:42:46,c48889,release/v2.1,system_bot,production,362,0.96,0,248,None
PIPE-1131,Integration-Test,inventory-db-migrator_integration-test_prod,Success,2026-08-15 05:46:45,c48889,release/v2.1,system_bot,production,239,0.98,0,694,None
PIPE-1132,Build,user-profile_build_prod,Success,2026-08-15 08:10:01,cc8a3a,main,maya_eng,production,481,0.99,1,349,None
PIPE-1132,Unit-Test,user-profile_unit-test_prod,Success,2026-08-15 08:16:25,cc8a3a,main,maya_eng,production,384,0.97,0,584,None
PIPE-1132,Security-Scan,user-profile_security-scan_prod,Failed,2026-08-15 08:26:03,cc8a3a,main,maya_eng,production,578,0.8,7,526,DatabaseLock
PIPE-1132,Deploy,user-profile_deploy_prod,Skipped,2026-08-15 08:28:47,cc8a3a,main,maya_eng,production,164,1.0,0,0,None
PIPE-1132,Integration-Test,user-profile_integration-test_prod,Skipped,2026-08-15 08:33:08,cc8a3a,main,maya_eng,production,261,1.0,0,0,None
PIPE-1133,Build,notification-worker_build_deve,Success,2026-08-15 09:08:08,c75e31,main,system_bot,development,308,0.98,0,697,None
PIPE-1133,Unit-Test,notification-worker_unit-test_deve,Success,2026-08-15 09:09:19,c75e31,main,system_bot,development,71,0.97,1,467,None
PIPE-1133,Security-Scan,notification-worker_security-scan_deve,Success,2026-08-15 09:17:34,c75e31,main,system_bot,development,495,0.96,0,262,None
PIPE-1133,Deploy,notification-worker_deploy_deve,Success,2026-08-15 09:25:57,c75e31,main,system_bot,development,503,0.99,0,517,None
PIPE-1133,Integration-Test,notification-worker_integration-test_deve,Success,2026-08-15 09:31:45,c75e31,main,system_bot,development,348,0.95,0,123,None
PIPE-1134,Build,auth-service_build_deve,Success,2026-08-15 10:09:12,cc3402,release/v2.1,glory_ops,development,252,0.97,0,77,None
PIPE-1134,Unit-Test,auth-service_unit-test_deve,Success,2026-08-15 10:18:57,cc3402,release/v2.1,glory_ops,development,585,0.97,0,674,None
PIPE-1134,Security-Scan,auth-service_security-scan_deve,Success,2026-08-15 10:24:17,cc3402,release/v2.1,glory_ops,development,320,0.99,0,704,None
PIPE-1134,Deploy,auth-service_deploy_deve,Success,2026-08-15 10:34:01,cc3402,release/v2.1,glory_ops,development,584,0.96,2,122,None
PIPE-1134,Integration-Test,auth-service_integration-test_deve,Success,2026-08-15 10:37:35,cc3402,release/v2.1,glory_ops,development,214,0.98,0,198,None
PIPE-1135,Build,payment-api_build_prod,Success,2026-08-15 12:24:21,cea217,release/v2.1,maya_eng,production,321,0.95,0,191,None
PIPE-1135,Unit-Test,payment-api_unit-test_prod,Success,2026-08-15 12:32:43,cea217,release/v2.1,maya_eng,production,502,0.99,1,625,None
PIPE-1135,Security-Scan,payment-api_security-scan_prod,Success,2026-08-15 12:40:13,cea217,release/v2.1,maya_eng,production,450,0.98,1,413,None
PIPE-1135,Deploy,payment-api_deploy_prod,Success,2026-08-15 12:48:11,cea217,release/v2.1,maya_eng,production,478,0.98,0,789,None
PIPE-1135,Integration-Test,payment-api_integration-test_prod,Success,2026-08-15 12:53:51,cea217,release/v2.1,maya_eng,production,340,1.0,0,193,None
PIPE-1136,Build,payment-api_build_prod,Success,2026-08-15 16:23:02,c7e9c4,release/v2.1,system_bot,production,482,0.98,0,159,None
PIPE-1136,Unit-Test,payment-api_unit-test_prod,Success,2026-08-15 16:23:54,c7e9c4,release/v2.1,system_bot,production,52,0.96,1,448,None
PIPE-1136,Security-Scan,payment-api_security-scan_prod,Success,2026-08-15 16:27:02,c7e9c4,release/v2.1,system_bot,production,188,0.98,0,248,None
PIPE-1136,Deploy,payment-api_deploy_prod,Success,2026-08-15 16:30:21,c7e9c4,release/v2.1,system_bot,production,199,0.96,2,243,None
PIPE-1136,Integration-Test,payment-api_integration-test_prod,Success,2026-08-15 16:38:50,c7e9c4,release/v2.1,system_bot,production,509,1.0,0,616,None
PIPE-1137,Build,web-frontend_build_prod,Success,2026-08-15 18:12:12,c98586,hotfix/payment-timeout,jordan_qa,production,312,0.99,1,532,None
PIPE-1137,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-15 18:14:34,c98586,hotfix/payment-timeout,jordan_qa,production,142,0.96,0,285,None
PIPE-1137,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-15 18:16:08,c98586,hotfix/payment-timeout,jordan_qa,production,94,0.96,0,494,None
PIPE-1137,Deploy,web-frontend_deploy_prod,Success,2026-08-15 18:18:16,c98586,hotfix/payment-timeout,jordan_qa,production,128,0.99,1,65,None
PIPE-1137,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-15 18:25:00,c98586,hotfix/payment-timeout,jordan_qa,production,404,0.98,0,577,None
PIPE-1138,Build,user-profile_build_deve,Success,2026-08-15 19:20:20,cc691c,hotfix/payment-timeout,alex_dev,development,80,0.99,0,175,None
PIPE-1138,Unit-Test,user-profile_unit-test_deve,Success,2026-08-15 19:27:27,cc691c,hotfix/payment-timeout,alex_dev,development,427,0.96,0,40,None
PIPE-1138,Security-Scan,user-profile_security-scan_deve,Success,2026-08-15 19:34:26,cc691c,hotfix/payment-timeout,alex_dev,development,419,0.98,0,201,None
PIPE-1138,Deploy,user-profile_deploy_deve,Success,2026-08-15 19:43:16,cc691c,hotfix/payment-timeout,alex_dev,development,530,0.97,0,121,None
PIPE-1138,Integration-Test,user-profile_integration-test_deve,Success,2026-08-15 19:51:26,cc691c,hotfix/payment-timeout,alex_dev,development,490,0.97,1,448,None
PIPE-1139,Build,payment-api_build_prod,Success,2026-08-15 22:41:13,c4f1b5,main,saanvi_lead,production,133,0.98,1,280,None
PIPE-1139,Unit-Test,payment-api_unit-test_prod,Success,2026-08-15 22:50:20,c4f1b5,main,saanvi_lead,production,547,1.0,1,740,None
PIPE-1139,Security-Scan,payment-api_security-scan_prod,Success,2026-08-15 22:52:26,c4f1b5,main,saanvi_lead,production,126,0.98,0,47,None
PIPE-1139,Deploy,payment-api_deploy_prod,Success,2026-08-15 22:56:41,c4f1b5,main,saanvi_lead,production,255,0.96,1,816,None
PIPE-1139,Integration-Test,payment-api_integration-test_prod,Success,2026-08-15 23:00:32,c4f1b5,main,saanvi_lead,production,231,0.96,0,238,None
PIPE-1140,Build,notification-worker_build_prod,Success,2026-08-15 23:57:54,c98df9,hotfix/payment-timeout,alex_dev,production,354,0.98,0,681,None
PIPE-1140,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-16 00:01:45,c98df9,hotfix/payment-timeout,alex_dev,production,231,0.98,0,743,None
PIPE-1140,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-16 00:10:00,c98df9,hotfix/payment-timeout,alex_dev,production,495,0.96,1,431,None
PIPE-1140,Deploy,notification-worker_deploy_prod,Success,2026-08-16 00:14:51,c98df9,hotfix/payment-timeout,alex_dev,production,291,0.96,0,620,None
PIPE-1140,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-16 00:22:02,c98df9,hotfix/payment-timeout,alex_dev,production,431,0.97,0,358,None
PIPE-1141,Build,inventory-db-migrator_build_prod,Success,2026-08-16 03:45:31,c77b1e,main,jordan_qa,production,331,0.99,0,415,None
PIPE-1141,Unit-Test,inventory-db-migrator_unit-test_prod,Failed,2026-08-16 03:52:43,c77b1e,main,jordan_qa,production,432,0.76,4,509,NullPointerException
PIPE-1141,Security-Scan,inventory-db-migrator_security-scan_prod,Skipped,2026-08-16 03:59:04,c77b1e,main,jordan_qa,production,381,1.0,0,0,None
PIPE-1141,Deploy,inventory-db-migrator_deploy_prod,Skipped,2026-08-16 04:07:49,c77b1e,main,jordan_qa,production,525,1.0,0,0,None
PIPE-1141,Integration-Test,inventory-db-migrator_integration-test_prod,Skipped,2026-08-16 04:13:06,c77b1e,main,jordan_qa,production,317,1.0,0,0,None
PIPE-1142,Build,payment-api_build_prod,Success,2026-08-16 07:39:12,c723b6,main,glory_ops,production,372,0.96,1,506,None
PIPE-1142,Unit-Test,payment-api_unit-test_prod,Success,2026-08-16 07:42:32,c723b6,main,glory_ops,production,200,0.96,0,731,None
PIPE-1142,Security-Scan,payment-api_security-scan_prod,Success,2026-08-16 07:51:47,c723b6,main,glory_ops,production,555,1.0,1,103,None
PIPE-1142,Deploy,payment-api_deploy_prod,Failed,2026-08-16 07:58:09,c723b6,main,glory_ops,production,382,0.74,7,476,DatabaseLock
PIPE-1142,Integration-Test,payment-api_integration-test_prod,Skipped,2026-08-16 08:01:16,c723b6,main,glory_ops,production,187,1.0,0,0,None
PIPE-1143,Build,auth-service_build_prod,Success,2026-08-16 10:47:41,ce4076,main,jordan_qa,production,461,1.0,2,729,None
PIPE-1143,Unit-Test,auth-service_unit-test_prod,Success,2026-08-16 10:52:50,ce4076,main,jordan_qa,production,309,0.97,1,81,None
PIPE-1143,Security-Scan,auth-service_security-scan_prod,Success,2026-08-16 10:56:44,ce4076,main,jordan_qa,production,234,0.98,0,148,None
PIPE-1143,Deploy,auth-service_deploy_prod,Failed,2026-08-16 11:02:01,ce4076,main,jordan_qa,production,317,0.7,5,433,NullPointerException
PIPE-1143,Integration-Test,auth-service_integration-test_prod,Skipped,2026-08-16 11:09:32,ce4076,main,jordan_qa,production,451,1.0,0,0,None
PIPE-1144,Build,notification-worker_build_prod,Success,2026-08-16 12:37:37,cbe88c,main,maya_eng,production,277,0.97,0,158,None
PIPE-1144,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-16 12:40:16,cbe88c,main,maya_eng,production,159,0.95,0,282,None
PIPE-1144,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-16 12:41:06,cbe88c,main,maya_eng,production,50,0.97,2,589,None
PIPE-1144,Deploy,notification-worker_deploy_prod,Success,2026-08-16 12:45:28,cbe88c,main,maya_eng,production,262,0.97,0,579,None
PIPE-1144,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-16 12:51:00,cbe88c,main,maya_eng,production,332,0.97,0,92,None
PIPE-1145,Build,payment-api_build_prod,Success,2026-08-16 15:45:14,cc99bb,feature/auth-refresh,maya_eng,production,254,0.98,2,501,None
PIPE-1145,Unit-Test,payment-api_unit-test_prod,Success,2026-08-16 15:48:15,cc99bb,feature/auth-refresh,maya_eng,production,181,0.99,0,384,None
PIPE-1145,Security-Scan,payment-api_security-scan_prod,Success,2026-08-16 15:57:56,cc99bb,feature/auth-refresh,maya_eng,production,581,0.96,0,639,None
PIPE-1145,Deploy,payment-api_deploy_prod,Success,2026-08-16 15:59:53,cc99bb,feature/auth-refresh,maya_eng,production,117,0.99,0,844,None
PIPE-1145,Integration-Test,payment-api_integration-test_prod,Success,2026-08-16 16:03:09,cc99bb,feature/auth-refresh,maya_eng,production,196,0.99,0,280,None
PIPE-1146,Build,cart-service_build_prod,Success,2026-08-16 19:38:26,c5c3b9,hotfix/payment-timeout,system_bot,production,206,0.97,1,697,None
PIPE-1146,Unit-Test,cart-service_unit-test_prod,Success,2026-08-16 19:42:13,c5c3b9,hotfix/payment-timeout,system_bot,production,227,0.97,0,387,None
PIPE-1146,Security-Scan,cart-service_security-scan_prod,Success,2026-08-16 19:45:26,c5c3b9,hotfix/payment-timeout,system_bot,production,193,0.99,0,455,None
PIPE-1146,Deploy,cart-service_deploy_prod,Failed,2026-08-16 19:54:11,c5c3b9,hotfix/payment-timeout,system_bot,production,525,0.62,2,311,DatabaseLock
